well_id,date,value,aquifer_id
aqx-bog-walk-ue2-well-tru-ju-18.10N77.01W,2021-11-02,7.10,3
aqx-bog-walk-ue2-well-tru-ju-18.10N77.01W,2022-04-19,7.10,3
aqx-bog-walk-ue2-well-tru-ju-18.10N77.01W,2022-10-12,7.40,3
aqx-bog-walk-ue2-well-tru-ju-18.10N77.01W,2023-04-12,7.70,3
aqx-bog-walk-ue2-well-tru-ju-18.10N77.01W,2023-11-10,7.50,3
aqx-bog-walk-ue2-well-tru-ju-18.10N77.01W,2024-04-26,7.50,3
aqx-bog-walk-ue2-well-tru-ju-18.10N77.01W,2024-11-14,7.40,3
aqx-bog-walk-ue2-well-tru-ju-18.10N77.01W,2025-04-11,6.50,3
1474,2006-08-04,7.54,3
1474,2006-10-06,7.02,3
1474,2006-12-08,7.19,3
aqx-bowers-1-well-17.95N77.12W,2021-01-13,7.20,3
aqx-bowers-1-well-17.95N77.12W,2023-02-16,7.20,3
aqx-bowers-1-well-17.95N77.12W,2023-08-21,6.90,3
aqx-bowers-1-well-17.95N77.12W,2024-05-02,6.80,3
aqx-bowers-1-well-17.95N77.12W,2024-12-10,6.70,3
aqx-bowers-1-well-17.95N77.12W,2025-02-25,6.90,3
aqx-brown-s-well-18.02N77.00W,2020-12-08,6.90,3
aqx-brown-s-well-18.02N77.00W,2022-06-22,6.80,3
aqx-brown-s-well-18.02N77.00W,2023-02-28,6.80,3
aqx-brown-s-well-18.02N77.00W,2023-09-19,6.90,3
aqx-brown-s-well-18.02N77.00W,2024-04-04,6.80,3
aqx-brown-s-well-18.02N77.00W,2025-02-05,6.90,3
aqx-bushy-park-lords-17.95N77.07W,2006-08-04,7.00,3
aqx-bushy-park-lords-17.95N77.07W,2006-12-08,7.43,3
aqx-bushy-park-vineyards-est-17.94N77.06W,2019-11-15,7.10,3
aqx-bushy-park-vineyards-est-17.94N77.06W,2020-11-25,6.80,3
aqx-bushy-park-vineyards-est-17.94N77.06W,2021-11-10,7.10,3
aqx-bushy-park-vineyards-est-17.94N77.06W,2022-04-07,7.20,3
aqx-bushy-park-vineyards-est-17.94N77.06W,2022-11-09,7.10,3
aqx-bushy-park-vineyards-est-17.94N77.06W,2023-04-18,7.00,3
aqx-bushy-park-vineyards-est-17.94N77.06W,2024-04-25,7.40,3
